100030444	00004444	1	30	00004444	1	30	
100021444	00004444	1	21	00004444	1	21	
100012444	00004444	1	12	00004444	1	12	
10003444	00004444	1	3	00004444	1	3	
200020444	100030444	2	20	100021444	2	20	
200011444	100021444	2	11	100012444	2	11	
20002444	100012444	2	2	10003444	2	2	
1100303044	100030444	1	30	100030444	1	30	
1100302144	100021444	1	30	100030444	1	21	
1100301244	100012444	1	30	100030444	1	12	
110030344	10003444	1	30	100030444	1	3	
1100212144	100021444	1	21	100021444	1	21	
1100211244	100012444	1	21	100021444	1	12	
110021344	10003444	1	21	100021444	1	3	
1100121244	100012444	1	12	100012444	1	12	
110012344	10003444	1	12	100012444	1	3	
11003344	10003444	1	3	10003444	1	3	
300010444	200020444	3	10	200011444	3	10	
30001444	200011444	3	1	20002444	3	1	
2100203044	200020444	1	30	1100302144	2	20	
2100202144	1100302144	2	20	1100212144	2	20	
2100201244	1100301244	2	20	1100211244	2	20	
210020344	110030344	2	20	200020444	1	3	
2100113044	200011444	1	30	1100301244	2	11	
2100112144	200011444	1	21	1100211244	2	11	
2100111244	1100211244	2	11	1100121244	2	11	
210011344	110021344	2	11	110012344	2	11	
210023044	20002444	1	30	110030344	2	2	
210022144	20002444	1	21	110021344	2	2	
210021244	20002444	1	12	110012344	2	2	
21002344	110012344	2	2	11003344	2	2	
11103030304	1100303044	1	30	1100303044	1	30	
11103030214	1100302144	1	30	1100303044	1	21	
11103030124	1100301244	1	30	1100303044	1	12	
1110303034	110030344	1	30	1100303044	1	3	
11103021214	1100212144	1	30	1100302144	1	21	
11103021124	1100211244	1	30	1100302144	1	12	
1110302134	110021344	1	30	1100302144	1	3	
11103012124	1100121244	1	30	1100301244	1	12	
1110301234	110012344	1	30	1100301244	1	3	
111030334	11003344	1	30	110030344	1	3	
11102121214	1100212144	1	21	1100212144	1	21	
11102121124	1100211244	1	21	1100212144	1	12	
1110212134	110021344	1	21	1100212144	1	3	
11102112124	1100121244	1	21	1100211244	1	12	
1110211234	110012344	1	21	1100211244	1	3	
111021334	11003344	1	21	110021344	1	3	
11101212124	1100121244	1	12	1100121244	1	12	
1110121234	110012344	1	12	1100121244	1	3	
111012334	11003344	1	12	110012344	1	3	
11103334	11003344	1	3	11003344	1	3	
40000444	300010444	4	0	30001444	4	0	
3100103044	300010444	1	30	2100113044	3	10	
3100102144	300010444	1	21	2100112144	3	10	
3100101244	300010444	1	12	2100111244	3	10	
310010344	210020344	3	10	210011344	3	10	
310013044	30001444	1	30	210023044	3	1	
310012144	30001444	1	21	210022144	3	1	
310011244	30001444	1	12	210021244	3	1	
31001344	30001444	1	3	21002344	3	1	
2200202044	2100203044	2	20	2100202144	2	20	
2200201144	2100113044	2	20	2100201244	2	11	
220020244	210023044	2	20	210020344	2	2	
2200111144	2100112144	2	11	2100111244	2	11	
220011244	210022144	2	11	210011344	2	2	
22002244	210021244	2	2	21002344	2	2	
21102030304	2100203044	1	30	11103030214	2	20	
21102030214	2100202144	1	30	11103021214	2	20	
21102030124	2100201244	1	30	11103021124	2	20	
2110203034	210020344	1	30	2100203044	1	3	
21102021214	11103021214	2	20	11102121214	2	20	
21102021124	11103021124	2	20	11102121124	2	20	
2110202134	1110302134	2	20	2100202144	1	3	
21102012124	11103012124	2	20	2100201244	1	12	
2110201234	1110301234	2	20	2100201244	1	3	
211020334	111030334	2	20	210020344	1	3	
21101130304	2100113044	1	30	11103030124	2	11	
21101130214	2100112144	1	30	11103021124	2	11	
21101130124	2100111244	1	30	11103012124	2	11	
2110113034	210011344	1	30	1110301234	2	11	
21101121214	2100112144	1	21	11102121124	2	11	
21101121124	2100111244	1	21	11102112124	2	11	
2110112134	210011344	1	21	1110211234	2	11	
21101112124	11102112124	2	11	11101212124	2	11	
2110111234	1110211234	2	11	1110121234	2	11	
211011334	111021334	2	11	210011344	1	3	
2110230304	210023044	1	30	1110303034	2	2	
2110230214	210022144	1	30	1110302134	2	2	
2110230124	210021244	1	30	1110301234	2	2	
211023034	21002344	1	30	111030334	2	2	
2110221214	210022144	1	21	1110212134	2	2	
2110221124	210021244	1	21	1110211234	2	2	
211022134	21002344	1	21	111021334	2	2	
2110212124	210021244	1	12	1110121234	2	2	
211021234	21002344	1	12	111012334	2	2	
21102334	111012334	2	2	11103334	2	2	
111130303030	11103030304	1	30	11103030304	1	30	
111130303021	11103030214	1	30	11103030304	1	21	
111130303012	11103030124	1	30	11103030304	1	12	
11113030303	1110303034	1	30	11103030304	1	3	
